,Year,Week_Number,date,variable,value,Month,Month_Year
1070,2020,11,2020-03-09,Total_Mobility,0.5870338172985597,3,Mar-2020
1071,2020,12,2020-03-16,Total_Mobility,-0.1908147502550762,3,Mar-2020
1072,2020,13,2020-03-23,Total_Mobility,-1.8793152993349203,3,Mar-2020
1073,2020,14,2020-03-30,Total_Mobility,-2.380715943925243,3,Mar-2020
1074,2020,15,2020-04-06,Total_Mobility,-2.635481676852217,4,Apr-2020
1075,2020,16,2020-04-13,Total_Mobility,-2.589407023024999,4,Apr-2020
1076,2020,17,2020-04-20,Total_Mobility,-2.4213700502433775,4,Apr-2020
1077,2020,18,2020-04-27,Total_Mobility,-2.003987892043865,4,Apr-2020
1078,2020,19,2020-05-04,Total_Mobility,-1.610998197635234,5,May-2020
1079,2020,20,2020-05-11,Total_Mobility,-1.2803447995810753,5,May-2020
1080,2020,21,2020-05-18,Total_Mobility,-0.9632427702996276,5,May-2020
1081,2020,22,2020-05-25,Total_Mobility,-0.7328695011635334,5,May-2020
1082,2020,23,2020-06-01,Total_Mobility,-0.5214681483092352,6,Jun-2020
1083,2020,24,2020-06-08,Total_Mobility,-0.3453003542639866,6,Jun-2020
1084,2020,25,2020-06-15,Total_Mobility,-0.25315104660954885,6,Jun-2020
1085,2020,26,2020-06-22,Total_Mobility,-0.01464695620982774,6,Jun-2020
1086,2020,27,2020-06-29,Total_Mobility,0.4677817720986991,6,Jun-2020
1087,2020,28,2020-07-06,Total_Mobility,0.21030576541718202,7,Jul-2020
1088,2020,29,2020-07-13,Total_Mobility,0.19675439664447064,7,Jul-2020
1089,2020,30,2020-07-20,Total_Mobility,0.48404341462595274,7,Jul-2020
1090,2020,31,2020-07-27,Total_Mobility,0.4217071182714802,7,Jul-2020
1091,2020,32,2020-08-03,Total_Mobility,0.24824959798077403,8,Aug-2020
1092,2020,33,2020-08-10,Total_Mobility,0.06124070891735632,8,Aug-2020
1093,2020,34,2020-08-17,Total_Mobility,0.055820161408271604,8,Aug-2020
1094,2020,35,2020-08-24,Total_Mobility,0.22114686043535112,8,Aug-2020
1095,2020,36,2020-08-31,Total_Mobility,0.4027352019896841,8,Aug-2020
1096,2020,37,2020-09-07,Total_Mobility,0.15339001657179405,9,Sep-2020
1097,2020,38,2020-09-14,Total_Mobility,0.015166055090137295,9,Sep-2020
1098,2020,39,2020-09-21,Total_Mobility,0.03955851888101795,9,Sep-2020
1099,2020,40,2020-09-28,Total_Mobility,0.10731536274457501,9,Sep-2020
1100,2020,41,2020-10-05,Total_Mobility,-0.13660927516423066,10,Oct-2020
1101,2020,42,2020-10-12,Total_Mobility,-0.4238982931457129,10,Oct-2020
1102,2020,43,2020-10-19,Total_Mobility,-0.13118872765514594,10,Oct-2020
1103,2020,44,2020-10-26,Total_Mobility,0.37292219068971905,10,Oct-2020
1104,2020,45,2020-11-02,Total_Mobility,0.23740850296260493,11,Nov-2020
1105,2020,46,2020-11-09,Total_Mobility,0.2672215142625698,11,Nov-2020
1106,2020,47,2020-11-16,Total_Mobility,0.3458194531442963,11,Nov-2020
1107,2020,48,2020-11-23,Total_Mobility,0.581613269789475,11,Nov-2020
1108,2020,49,2020-11-30,Total_Mobility,0.7306783262893007,11,Nov-2020
1109,2020,50,2020-12-07,Total_Mobility,0.5734824485258482,12,Dec-2020
1110,2020,51,2020-12-14,Total_Mobility,0.6303981973712363,12,Dec-2020
1111,2020,52,2020-12-21,Total_Mobility,-0.0038058611916586362,12,Dec-2020
1112,2020,53,2020-12-28,Total_Mobility,-0.0668197259847668,12,Dec-2020
1113,2021,1,2021-01-04,Total_Mobility,-0.7816544287452947,1,Jan-2021
1114,2021,2,2021-01-11,Total_Mobility,-1.0309996141631848,1,Jan-2021
1115,2021,3,2021-01-18,Total_Mobility,-0.9171681164724091,1,Jan-2021
1116,2021,4,2021-01-25,Total_Mobility,-0.5377297908364892,1,Jan-2021
1117,2021,5,2021-02-01,Total_Mobility,-0.23688940408229522,2,Feb-2021
1118,2021,6,2021-02-08,Total_Mobility,-0.1664222864641957,2,Feb-2021
1119,2021,7,2021-02-15,Total_Mobility,0.32684753686250023,2,Feb-2021
1120,2021,8,2021-02-22,Total_Mobility,0.7632016113438082,2,Feb-2021
1121,2021,9,2021-03-01,Total_Mobility,0.8499303714891613,3,Mar-2021
1122,2021,10,2021-03-08,Total_Mobility,0.7821735276256041,3,Mar-2021
1123,2021,11,2021-03-15,Total_Mobility,0.8390892764709922,3,Mar-2021
1124,2021,12,2021-03-22,Total_Mobility,1.1561913057524396,3,Mar-2021
1125,2021,13,2021-03-29,Total_Mobility,1.0803036406252555,3,Mar-2021
1126,2021,14,2021-04-05,Total_Mobility,0.45965095083507224,4,Apr-2021
1127,2021,15,2021-04-12,Total_Mobility,-0.8710934626451902,4,Apr-2021
1128,2021,16,2021-04-19,Total_Mobility,-0.9767941390723389,4,Apr-2021
1129,2021,17,2021-04-26,Total_Mobility,-1.4781947836626619,4,Apr-2021
1130,2021,18,2021-05-03,Total_Mobility,-1.5595029962989304,5,May-2021
1131,2021,19,2021-05-10,Total_Mobility,-1.423989308571816,5,May-2021
1132,2021,20,2021-05-17,Total_Mobility,-0.9415605802632894,5,May-2021
1133,2021,21,2021-05-24,Total_Mobility,-0.375113365563952,5,May-2021
1134,2021,22,2021-05-31,Total_Mobility,-0.09324489509155408,5,May-2021
1135,2021,23,2021-06-07,Total_Mobility,-0.3805339130730362,6,Jun-2021
1136,2021,24,2021-06-14,Total_Mobility,-0.4591318519547625,6,Jun-2021
1137,2021,25,2021-06-21,Total_Mobility,-0.597355813436419,6,Jun-2021
1138,2021,26,2021-06-28,Total_Mobility,-0.4618421257093048,6,Jun-2021
1139,2021,27,2021-07-05,Total_Mobility,-0.502496232027439,7,Jul-2021
1140,2021,28,2021-07-12,Total_Mobility,-0.8683831888906476,7,Jul-2021
1141,2021,29,2021-07-19,Total_Mobility,-1.3399708221810056,7,Jul-2021
1142,2021,30,2021-07-26,Total_Mobility,-1.5025872474535424,7,Jul-2021
1143,2021,31,2021-08-02,Total_Mobility,-1.4538023198717815,8,Aug-2021
1144,2021,32,2021-08-09,Total_Mobility,-1.6895961365169603,8,Aug-2021
1145,2021,33,2021-08-16,Total_Mobility,-1.5784749125807267,8,Aug-2021
1146,2021,34,2021-08-23,Total_Mobility,-1.5784749125807267,8,Aug-2021
1147,2021,35,2021-08-30,Total_Mobility,-1.0608126254631502,8,Aug-2021
1148,2021,36,2021-09-06,Total_Mobility,-1.0255790666541005,9,Sep-2021
1149,2021,37,2021-09-13,Total_Mobility,-0.9578222227905433,9,Sep-2021
1150,2021,38,2021-09-20,Total_Mobility,-1.041840709181354,9,Sep-2021
1151,2021,39,2021-09-27,Total_Mobility,-0.41576747188208574,9,Sep-2021
1152,2021,40,2021-10-04,Total_Mobility,0.08834344646277908,10,Oct-2021
1153,2021,41,2021-10-11,Total_Mobility,-0.14474009642785765,10,Oct-2021
1154,2021,42,2021-10-18,Total_Mobility,0.13441810028999795,10,Oct-2021
1155,2021,43,2021-10-25,Total_Mobility,0.32684753686250023,10,Oct-2021
1156,2021,44,2021-11-01,Total_Mobility,0.7875940751346886,11,Nov-2021
1157,2021,45,2021-11-08,Total_Mobility,0.7659118850983504,11,Nov-2021
1158,2021,46,2021-11-15,Total_Mobility,1.0098365230071562,11,Nov-2021
1159,2021,47,2021-11-22,Total_Mobility,0.8526406452437036,11,Nov-2021
1160,2021,48,2021-11-29,Total_Mobility,1.1372193894706435,11,Nov-2021
1161,2021,49,2021-12-06,Total_Mobility,1.1643221270160664,12,Dec-2021
1162,2021,50,2021-12-13,Total_Mobility,1.2103967808432854,12,Dec-2021
1163,2021,51,2021-12-20,Total_Mobility,1.3377796473067727,12,Dec-2021
1164,2021,52,2021-12-27,Total_Mobility,1.8483952226625395,12,Dec-2021
1165,2021,53,2021-01-01,Total_Mobility,-0.8936790772663754,1,Jan-2021
1166,2020,1,2020-01-04,No_Mobility,-0.9919129647679668,1,Jan-2020
1167,2020,2,2020-01-06,No_Mobility,-0.9919129647679668,1,Jan-2020
1168,2020,3,2020-01-13,No_Mobility,-0.9919129647679668,1,Jan-2020
1169,2020,4,2020-01-20,No_Mobility,-0.9919129647679668,1,Jan-2020
1170,2020,5,2020-01-27,No_Mobility,-0.9919129647679668,1,Jan-2020
1171,2020,6,2020-02-03,No_Mobility,-0.9919129647679668,2,Feb-2020
1172,2020,7,2020-02-10,No_Mobility,-0.905822612673236,2,Feb-2020
1173,2020,8,2020-02-17,No_Mobility,-0.6762483404206212,2,Feb-2020
1174,2020,9,2020-02-24,No_Mobility,-0.6475515563890443,2,Feb-2020
1175,2020,10,2020-03-02,No_Mobility,-0.4179772841364294,3,Mar-2020
1176,2020,11,2020-03-09,No_Mobility,-0.18840301188381445,3,Mar-2020
1177,2020,12,2020-03-16,No_Mobility,0.5003198048740304,3,Mar-2020
1178,2020,13,2020-03-23,No_Mobility,1.849068654358143,3,Mar-2020
1179,2020,14,2020-03-30,No_Mobility,2.365610766926527,3,Mar-2020
1180,2020,15,2020-04-06,No_Mobility,2.7386689593370264,4,Apr-2020
1181,2020,16,2020-04-13,No_Mobility,2.767365743368603,4,Apr-2020
1182,2020,17,2020-04-20,No_Mobility,2.4230043349896806,4,Apr-2020
1183,2020,18,2020-04-27,No_Mobility,2.222126846768642,4,Apr-2020
1184,2020,19,2020-05-04,No_Mobility,2.107339710642335,5,May-2020
1185,2020,20,2020-05-11,No_Mobility,1.619494382105528,5,May-2020
1186,2020,21,2020-05-18,No_Mobility,1.41861689388449,5,May-2020
1187,2020,22,2020-05-25,No_Mobility,1.275132973726606,5,May-2020
1188,2020,23,2020-06-01,No_Mobility,1.217739405663452,6,Jun-2020
1189,2020,24,2020-06-08,No_Mobility,0.9020747813161065,6,Jun-2020
1190,2020,25,2020-06-15,No_Mobility,0.7298940771266452,6,Jun-2020
1191,2020,26,2020-06-22,No_Mobility,0.47162302084245344,6,Jun-2020
1192,2020,27,2020-06-29,No_Mobility,-0.01622230769435333,6,Jun-2020
1193,2020,28,2020-07-06,No_Mobility,0.3281391006845691,7,Jul-2020
1194,2020,29,2020-07-13,No_Mobility,0.06986804440037732,7,Jul-2020
1195,2020,30,2020-07-20,No_Mobility,-0.13100944382066074,7,Jul-2020
1196,2020,31,2020-07-27,No_Mobility,0.356835884716146,7,Jul-2020
1197,2020,32,2020-08-03,No_Mobility,-0.1023126597890838,8,Aug-2020
1198,2020,33,2020-08-10,No_Mobility,0.12726161246353102,8,Aug-2020
1199,2020,34,2020-08-17,No_Mobility,-0.2170997959153913,8,Aug-2020
1200,2020,35,2020-08-24,No_Mobility,-0.3892805001048525,8,Aug-2020
1201,2020,36,2020-08-31,No_Mobility,-0.30319014801012195,8,Aug-2020
1202,2020,37,2020-09-07,No_Mobility,-0.50406763623116,9,Sep-2020
1203,2020,38,2020-09-14,No_Mobility,-0.3892805001048525,9,Sep-2020
1204,2020,39,2020-09-21,No_Mobility,-0.4753708521995831,9,Sep-2020
1205,2020,40,2020-09-28,No_Mobility,-0.8484290446100824,9,Sep-2020
1206,2020,41,2020-10-05,No_Mobility,-0.704945124452198,10,Oct-2020
1207,2020,42,2020-10-12,No_Mobility,0.06986804440037732,10,Oct-2020
1208,2020,43,2020-10-19,No_Mobility,-0.6188547723574674,10,Oct-2020
1209,2020,44,2020-10-26,No_Mobility,-1.1640936689574277,10,Oct-2020
1210,2020,45,2020-11-02,No_Mobility,-0.9919129647679668,11,Nov-2020
1211,2020,46,2020-11-09,No_Mobility,-0.905822612673236,11,Nov-2020
1212,2020,47,2020-11-16,No_Mobility,-0.7623386925153518,11,Nov-2020
1213,2020,48,2020-11-23,No_Mobility,-1.0780033168626975,11,Nov-2020
1214,2020,49,2020-11-30,No_Mobility,-1.1640936689574277,11,Nov-2020
1215,2020,50,2020-12-07,No_Mobility,-0.6762483404206212,12,Dec-2020
1216,2020,51,2020-12-14,No_Mobility,-1.0206097487995436,12,Dec-2020
1217,2020,52,2020-12-21,No_Mobility,-0.36058371607327566,12,Dec-2020
1218,2020,53,2020-12-28,No_Mobility,0.41422945277929973,12,Dec-2020
1219,2021,1,2021-01-04,No_Mobility,0.5864101569687609,1,Jan-2021
1220,2021,2,2021-01-11,No_Mobility,0.4429262368108767,1,Jan-2021
1221,2021,3,2021-01-18,No_Mobility,0.2133519645582617,1,Jan-2021
1222,2021,4,2021-01-25,No_Mobility,-0.2170997959153913,1,Jan-2021
1223,2021,5,2021-02-01,No_Mobility,-0.8484290446100824,2,Feb-2021
1224,2021,6,2021-02-08,No_Mobility,-0.8484290446100824,2,Feb-2021
1225,2021,7,2021-02-15,No_Mobility,-1.2501840210521584,2,Feb-2021
1226,2021,8,2021-02-22,No_Mobility,-1.2788808050837355,2,Feb-2021
1227,2021,9,2021-03-01,No_Mobility,-1.4797582933047735,3,Mar-2021
1228,2021,10,2021-03-08,No_Mobility,-1.4510615092731964,3,Mar-2021
1229,2021,11,2021-03-15,No_Mobility,-1.4510615092731964,3,Mar-2021
1230,2021,12,2021-03-22,No_Mobility,-1.5945454294310808,3,Mar-2021
1231,2021,13,2021-03-29,No_Mobility,-1.4797582933047735,3,Mar-2021
1232,2021,14,2021-04-05,No_Mobility,-0.934519396704813,4,Apr-2021
1233,2021,15,2021-04-12,No_Mobility,0.8159844292213758,4,Apr-2021
1234,2021,16,2021-04-19,No_Mobility,0.41422945277929973,4,Apr-2021
1235,2021,17,2021-04-26,No_Mobility,1.0168619174424138,4,Apr-2021
1236,2021,18,2021-05-03,No_Mobility,1.1603458376002982,5,May-2021
1237,2021,19,2021-05-10,No_Mobility,0.9020747813161065,5,May-2021
1238,2021,20,2021-05-17,No_Mobility,0.41422945277929973,5,May-2021
1239,2021,21,2021-05-24,No_Mobility,0.18465518052668473,5,May-2021
1240,2021,22,2021-05-31,No_Mobility,0.041171260368800554,5,May-2021
1241,2021,23,2021-06-07,No_Mobility,-0.044919091725930095,6,Jun-2021
1242,2021,24,2021-06-14,No_Mobility,-0.24579657994696816,6,Jun-2021
1243,2021,25,2021-06-21,No_Mobility,-0.274493363978545,6,Jun-2021
1244,2021,26,2021-06-28,No_Mobility,-0.13100944382066074,6,Jun-2021
1245,2021,27,2021-07-05,No_Mobility,0.2707455326214154,7,Jul-2021
1246,2021,28,2021-07-12,No_Mobility,0.6438037250319145,7,Jul-2021
1247,2021,29,2021-07-19,No_Mobility,1.1316490535687214,7,Jul-2021
1248,2021,30,2021-07-26,No_Mobility,1.5047072459792208,7,Jul-2021
1249,2021,31,2021-08-02,No_Mobility,1.1890426216318752,8,Aug-2021
1250,2021,32,2021-08-09,No_Mobility,1.447313677916067,8,Aug-2021
1251,2021,33,2021-08-16,No_Mobility,1.1603458376002982,8,Aug-2021
1252,2021,34,2021-08-23,No_Mobility,1.1316490535687214,8,Aug-2021
1253,2021,35,2021-08-30,No_Mobility,0.7585908611582219,8,Aug-2021
1254,2021,36,2021-09-06,No_Mobility,0.5864101569687609,9,Sep-2021
1255,2021,37,2021-09-13,No_Mobility,0.5003198048740304,9,Sep-2021
1256,2021,38,2021-09-20,No_Mobility,0.5290165889056072,9,Sep-2021
1257,2021,39,2021-09-27,No_Mobility,-0.07361587575750704,9,Sep-2021
1258,2021,40,2021-10-04,No_Mobility,-0.30319014801012195,10,Oct-2021
1259,2021,41,2021-10-11,No_Mobility,0.041171260368800554,10,Oct-2021
1260,2021,42,2021-10-18,No_Mobility,-0.274493363978545,10,Oct-2021
1261,2021,43,2021-10-25,No_Mobility,-0.4753708521995831,10,Oct-2021
1262,2021,44,2021-11-01,No_Mobility,-0.8484290446100824,11,Nov-2021
1263,2021,45,2021-11-08,No_Mobility,-0.8197322605785056,11,Nov-2021
1264,2021,46,2021-11-15,No_Mobility,-0.9919129647679668,11,Nov-2021
1265,2021,47,2021-11-22,No_Mobility,-1.0206097487995436,11,Nov-2021
1266,2021,48,2021-11-29,No_Mobility,-1.106700100894274,11,Nov-2021
1267,2021,49,2021-12-06,No_Mobility,-0.8771258286416593,12,Dec-2021
1268,2021,50,2021-12-13,No_Mobility,-1.1927904529890048,12,Dec-2021
1269,2021,51,2021-12-20,No_Mobility,-1.307577589115312,12,Dec-2021
1270,2021,52,2021-12-27,No_Mobility,-1.0320884624121744,12,Dec-2021
1271,2021,53,2021-01-01,No_Mobility,0.7490252664810297,1,Jan-2021
